setCode,rarity,manaCost,colorIdentity,types,subtypes,power,toughness
SHM,rare,{3}{G}{G},G,Instant,0,0,0
SHM,uncommon,{3}{G},G,Creature,Elf,*,*
SHM,common,{2}{G},G,Creature,"Elf, Druid",1,1
SHM,uncommon,{4}{G},G,Enchantment,0,0,0
SHM,common,{5}{G},"G, R",Creature,"Treefolk, Shaman",3,6
SHM,common,{1}{G},G,Sorcery,0,0,0
SHM,uncommon,{2}{G},G,Creature,Spider,3,3
SHM,common,{3}{G},G,Instant,0,0,0
SHM,uncommon,{6}{G},G,Sorcery,0,0,0
SHM,common,{2}{G},G,Creature,"Goblin, Warrior",1,1
SHM,common,{G}{G},G,Creature,Spider,1,3
SHM,rare,{4}{G}{G},G,Enchantment,0,0,0
SHM,rare,{5}{G}{G},G,Creature,Troll,5,5
SHM,common,{G},G,Creature,"Elf, Shaman",1,1
SHM,common,{2}{G},G,Enchantment,Aura,0,0
SHM,rare,{1}{G},G,Enchantment,0,0,0
SHM,uncommon,{1}{G}{G},G,Enchantment,0,0,0
SHM,uncommon,{5}{G},G,Creature,"Giant, Warrior",5,4
SHM,rare,{2}{G},G,Creature,Elemental,2,2
SHM,common,{1}{G},G,Sorcery,0,0,0
SHM,uncommon,{2/G}{2/G}{2/G},G,Sorcery,0,0,0
SHM,common,{G},G,Instant,0,0,0
SHM,common,{3}{G},G,Creature,"Elf, Warrior",3,3
SHM,rare,{4}{G}{G},G,Creature,Wurm,9,9
SHM,rare,{5}{G}{G}{G},G,Creature,"Treefolk, Shaman",6,6
SHM,common,{3}{W/U},"U, W",Instant,0,0,0
SHM,rare,{1}{W/U}{W/U},"U, W",Creature,"Kithkin, Wizard",2,2
SHM,common,{2}{W/U}{W/U},"U, W",Creature,"Kithkin, Scout",3,3
SHM,common,{1}{W/U},"U, W",Enchantment,Aura,0,0
SHM,rare,{3}{W/U}{W/U},"U, W",Enchantment,0,0,0
SHM,uncommon,{4}{W/U},"U, W",Creature,"Faerie, Wizard",2,4
SHM,rare,{W/U}{W/U}{W/U}{W/U}{W/U},"U, W",Creature,"Spirit, Avatar",4,4
SHM,rare,{2}{W/U}{W/U},"U, W",Instant,0,0,0
SHM,uncommon,{1}{W/U},"U, W",Creature,"Kithkin, Wizard",1,1
SHM,uncommon,{W/U}{W/U}{W/U},"U, W",Creature,Elemental,4,4
SHM,uncommon,{W/U}{W/U},"U, W",Creature,"Merfolk, Wizard",2,2
SHM,uncommon,{3}{W/U},"U, W",Instant,0,0,0
SHM,common,{2}{W/U},"U, W",Creature,"Faerie, Rogue",1,3
SHM,common,{1}{W/U},"U, W",Creature,"Kithkin, Wizard",2,1
SHM,common,{2}{W/U},"U, W",Enchantment,Aura,0,0
SHM,rare,{2}{W/U}{W/U},"U, W",Creature,"Bird, Spirit",4,3
SHM,common,{2}{W/U},"U, W",Creature,"Kithkin, Soldier, Wizard",2,2
SHM,rare,{1}{W/U}{W/U}{W/U},"U, W",Creature,"Kithkin, Knight",1,3
SHM,uncommon,{4}{W/U}{W/U},"U, W",Instant,0,0,0
SHM,common,{1}{W/U},"U, W",Instant,0,0,0
SHM,rare,{4}{W/U}{W/U}{W/U}{W/U},"U, W",Sorcery,0,0,0
SHM,common,{W/U},"U, W",Creature,"Kithkin, Soldier",1,1
SHM,rare,{1}{U/B}{U/B},"B, U",Creature,Shapeshifter,1,2
SHM,rare,{3}{U/B}{U/B},"B, U",Enchantment,0,0,0
SHM,uncommon,{U/B},"B, U",Instant,0,0,0
SHM,common,{1}{U/B},"B, U",Instant,0,0,0
SHM,rare,{U/B}{U/B}{U/B}{U/B}{U/B},"B, U",Creature,"Spirit, Avatar",4,4
SHM,rare,{1}{U/B}{U/B}{U/B},"B, U",Creature,"Faerie, Knight",2,3
SHM,common,{4}{U/B},"B, U",Creature,"Merfolk, Soldier",3,3
SHM,common,{2}{U/B},"B, U",Creature,"Merfolk, Rogue, Warrior",2,1
SHM,common,{3}{U/B},"B, U",Enchantment,Aura,0,0
SHM,uncommon,{U/B}{U/B},"B, U",Creature,"Merfolk, Rogue",2,1
SHM,uncommon,{1}{U/B},"B, U",Creature,"Merfolk, Wizard",1,1
SHM,rare,{U/B}{U/B}{U/B}{U/B},"B, U",Instant,0,0,0
SHM,common,{U/B},"B, U",Sorcery,0,0,0
SHM,uncommon,{3}{U/B},"B, U",Creature,"Merfolk, Wizard",2,2
SHM,rare,{3}{U/B}{U/B}{U/B},"B, U",Creature,"Faerie, Wizard",5,5
SHM,common,{U/B},"B, U",Creature,"Faerie, Soldier",2,1
SHM,uncommon,{3}{U/B},"B, U",Sorcery,0,0,0
SHM,common,{1}{U/B},"B, U",Sorcery,0,0,0
SHM,rare,{U/B}{U/B},"B, U",Creature,"Merfolk, Rogue",1,3
SHM,common,{2}{U/B},"B, U",Enchantment,Aura,0,0
SHM,common,{2}{U/B}{U/B},"B, U",Creature,"Merfolk, Rogue",3,3
SHM,uncommon,{U/B}{U/B}{U/B},"B, U",Creature,"Faerie, Soldier",3,2
SHM,uncommon,{B/R}{B/R}{B/R},"B, R",Creature,"Elemental, Warrior",4,4
SHM,rare,{1}{B/R}{B/R}{B/R},"B, R",Creature,"Elemental, Knight",4,1
SHM,common,{4}{B/R},"B, R",Creature,"Elemental, Shaman",3,3
SHM,rare,{B/R}{B/R}{B/R}{B/R}{B/R},"B, R",Creature,"Spirit, Avatar",5,4
SHM,rare,{5}{B/R}{B/R}{B/R},"B, R",Sorcery,0,0,0
SHM,common,{1}{B/R},"B, R",Creature,"Elemental, Warrior, Shaman",1,1
SHM,rare,{2}{B/R},"B, R",Enchantment,0,0,0
SHM,common,{1}{B/R},"B, R",Enchantment,Aura,0,0
SHM,rare,{1}{B/R}{B/R},"B, R",Creature,"Elemental, Shaman",2,2
SHM,uncommon,{5}{B/R},"B, R",Creature,Horror,8,8
SHM,uncommon,{3}{B/R}{B/R},"B, R",Creature,"Elemental, Knight",3,3
SHM,common,{B/R},"B, R",Creature,"Elemental, Shaman",1,1
SHM,uncommon,{2}{B/R}{B/R},"B, R",Creature,"Goblin, Assassin",2,2
SHM,common,{2}{B/R}{B/R},"B, R",Sorcery,0,0,0
SHM,common,{B/R},"B, R",Instant,0,0,0
SHM,common,{1}{B/R},"B, R",Creature,"Elemental, Shaman",1,1
SHM,common,{2}{B/R}{B/R},"B, R",Creature,"Elemental, Rogue",3,3
SHM,uncommon,{1}{B/R},"B, R",Creature,"Elemental, Shaman",2,1
SHM,rare,{2}{B/R}{B/R},"B, R",Enchantment,0,0,0
SHM,uncommon,{4}{B/R},"B, R",Sorcery,0,0,0
SHM,common,{4}{B/R},"B, R",Sorcery,0,0,0
SHM,rare,{3}{B/R}{B/R},"B, R",Sorcery,0,0,0
SHM,rare,{1}{R/G}{R/G}{R/G},"G, R",Creature,"Goblin, Knight",3,4
SHM,uncommon,{R/G}{R/G}{R/G},"G, R",Creature,"Goblin, Warrior",3,3
SHM,rare,{R/G}{R/G}{R/G}{R/G}{R/G},"G, R",Creature,"Spirit, Avatar",6,6
SHM,uncommon,{2}{R/G},"G, R",Sorcery,0,0,0
SHM,uncommon,{R/G},"G, R",Sorcery,0,0,0
SHM,common,{2}{R/G},"G, R",Sorcery,0,0,0
SHM,uncommon,{R/G},"G, R",Instant,0,0,0
SHM,rare,{3}{R/G},"G, R",Enchantment,0,0,0
SHM,common,{4}{R/G}{R/G}{R/G},"G, R",Creature,"Giant, Warrior",7,6
SHM,common,{1}{R/G},"G, R",Instant,0,0,0
SHM,common,{4}{R/G}{R/G},"G, R",Creature,Elemental,6,4
SHM,common,{2}{R/G}{R/G},"G, R",Creature,"Goblin, Warrior",3,3
SHM,rare,{3}{R/G},"G, R",Creature,"Giant, Shaman",4,4
SHM,common,{4}{R/G},"G, R",Enchantment,Aura,0,0
SHM,common,{4}{R/G},"G, R",Creature,"Goblin, Warrior",5,2
SHM,common,{R/G},"G, R",Creature,"Goblin, Warrior",1,1
SHM,common,{2}{R/G},"G, R",Creature,"Goblin, Warrior, Shaman",2,3
SHM,uncommon,{R/G},"G, R",Creature,"Goblin, Warrior",2,1
SHM,uncommon,{1}{R/G},"G, R",Creature,"Goblin, Shaman",2,1
SHM,rare,{5}{R/G},"G, R",Creature,"Giant, Shaman",5,5
SHM,rare,{R/G}{R/G},"G, R",Creature,"Goblin, Shaman",2,2
SHM,rare,{4}{R/G}{R/G},"G, R",Creature,"Goblin, Shaman",3,3
SHM,common,{G/W},"G, W",Instant,0,0,0
SHM,uncommon,{X}{G/W},"G, W",Sorcery,0,0,0
SHM,common,{G/W},"G, W",Creature,"Elf, Shaman",1,1
SHM,rare,{2}{G/W}{G/W}{G/W},"G, W",Instant,0,0,0
SHM,rare,{2}{G/W}{G/W},"G, W",Creature,Elemental,2,2
SHM,uncommon,{1}{G/W}{G/W},"G, W",Creature,Ouphe,3,2
SHM,common,{1}{G/W},"G, W",Creature,"Elf, Cleric",2,1
SHM,uncommon,{2}{G/W},"G, W",Instant,0,0,0
SHM,common,{3}{G/W}{G/W},"G, W",Creature,"Treefolk, Warrior",3,6
SHM,rare,{2}{G/W},"G, W",Creature,"Elf, Cleric",2,2
SHM,rare,{G/W}{G/W}{G/W}{G/W}{G/W},"G, W",Creature,"Spirit, Avatar",5,5
SHM,common,{2}{G/W}{G/W},"G, W",Creature,"Elf, Knight",3,3
SHM,uncommon,{1}{G/W},"G, W",Instant,0,0,0
SHM,rare,{G/W},"G, W",Creature,"Elf, Warrior",1,1
SHM,common,{3}{G/W},"G, W",Creature,"Elf, Warrior, Shaman",2,4
SHM,common,{1}{G/W},"G, W",Creature,"Elf, Scout",2,2
SHM,common,{G/W},"G, W",Sorcery,0,0,0
SHM,uncommon,{G/W},"G, W",Creature,"Elf, Shaman",1,1
SHM,common,{2}{G/W},"G, W",Enchantment,Aura,0,0
SHM,rare,{G/W}{G/W},"G, W",Enchantment,Aura,0,0
SHM,uncommon,{G/W}{G/W}{G/W},"G, W",Creature,"Elf, Knight",3,4
SHM,rare,{1}{G/W}{G/W}{G/W},"G, W",Creature,"Elf, Knight",4,4
SHM,common,{5},0,"Artifact, Creature",Scarecrow,3,3
SHM,common,{2},0,Artifact,Equipment,0,0
SHM,rare,{5},0,Artifact,0,0,0
SHM,common,{2},0,"Artifact, Creature",Scarecrow,3,3
SHM,common,{2},0,Artifact,0,0,0
SHM,uncommon,{4},0,Artifact,0,0,0
SHM,rare,{7},0,"Artifact, Creature",Scarecrow,4,4
SHM,uncommon,{1},0,"Artifact, Creature",Scarecrow,1,1
SHM,uncommon,{5},0,Artifact,0,0,0
SHM,uncommon,{4},0,"Artifact, Creature",Scarecrow,2,2
SHM,uncommon,{3},0,"Artifact, Creature",Scarecrow,4,4
SHM,rare,{2},0,"Artifact, Creature",Scarecrow,1,3
SHM,common,{2},0,"Artifact, Creature",Scarecrow,1,1
SHM,common,{6},0,"Artifact, Creature",Scarecrow,5,3
SHM,rare,{2/W}{2/U}{2/B}{2/R}{2/G},"B, G, R, U, W","Artifact, Creature",Scarecrow,6,6
SHM,uncommon,{2},0,Artifact,0,0,0
SHM,common,{4},0,"Artifact, Creature",Scarecrow,3,2
SHM,common,{3},0,"Artifact, Creature",Scarecrow,2,2
SHM,uncommon,{3},0,"Artifact, Creature",Scarecrow,2,1
SHM,common,{6},0,"Artifact, Creature",Scarecrow,4,4
SHM,uncommon,{2},0,Artifact,0,0,0
SHM,uncommon,{3},0,Artifact,Equipment,0,0
SHM,common,{4},0,"Artifact, Creature",Scarecrow,2,4
SHM,uncommon,{5},0,"Artifact, Creature",Scarecrow,6,6
SHM,common,{3},0,"Artifact, Creature",Scarecrow,2,2
SHM,rare,0,"G, R",Land,0,0,0
SHM,rare,0,"B, R",Land,0,0,0
SHM,uncommon,0,B,Land,Swamp,0,0
SHM,uncommon,0,R,Land,Mountain,0,0
SHM,uncommon,0,W,Land,Plains,0,0
SHM,uncommon,0,U,Land,Island,0,0
SHM,rare,0,"U, W",Land,0,0,0
SHM,rare,0,0,Land,0,0,0
SHM,rare,0,0,Land,0,0,0
SHM,uncommon,0,G,Land,Forest,0,0
SHM,rare,0,"B, U",Land,0,0,0
SHM,rare,0,"G, W",Land,0,0,0
SHM,common,0,W,Land,Plains,0,0
SHM,common,0,W,Land,Plains,0,0
SHM,common,0,W,Land,Plains,0,0
SHM,common,0,W,Land,Plains,0,0
SHM,common,0,U,Land,Island,0,0
SHM,common,0,U,Land,Island,0,0
SHM,common,0,U,Land,Island,0,0
SHM,common,0,U,Land,Island,0,0
SHM,common,0,B,Land,Swamp,0,0
SHM,common,0,B,Land,Swamp,0,0
SHM,common,0,B,Land,Swamp,0,0
SHM,common,0,B,Land,Swamp,0,0
SHM,common,0,R,Land,Mountain,0,0
SHM,common,0,R,Land,Mountain,0,0
SHM,common,0,R,Land,Mountain,0,0
SHM,common,0,R,Land,Mountain,0,0
SHM,common,0,G,Land,Forest,0,0
SHM,common,0,G,Land,Forest,0,0
SHM,common,0,G,Land,Forest,0,0
SHM,common,0,G,Land,Forest,0,0
