setCode,rarity,manaCost,colorIdentity,types,subtypes,power,toughness
KHM,common,{2}{B},B,Creature,"Elf, Cleric",3,1
KHM,uncommon,{1}{B}{B},B,Instant,0,0,0
KHM,common,{1}{B},B,Creature,"Zombie, Cleric",0,4
KHM,common,{1}{B},B,Instant,0,0,0
KHM,uncommon,{4}{B},B,Sorcery,0,0,0
KHM,uncommon,{4}{B},B,Sorcery,0,0,0
KHM,rare,{2}{B},B,Instant,0,0,0
KHM,uncommon,{1}{B},B,Enchantment,"Aura, Rune",0,0
KHM,rare,{1}{B},B,Creature,"Elf, Berserker",3,1
KHM,rare,{1}{B},B,Creature,"Elf, Berserker",3,1
KHM,uncommon,{3}{B},B,Creature,"Elf, Cleric",2,5
KHM,common,{3}{B},B,Sorcery,0,0,0
KHM,rare,{3}{B}{B},B,Creature,God,4,5
KHM,rare,{3}{B},B,Artifact,0,0,0
KHM,uncommon,{3}{B}{B},B,Instant,0,0,0
KHM,mythic,{1}{B},"B, R",Creature,God,2,1
KHM,mythic,{5}{B}{R},"B, R",Planeswalker,Tibalt,0,0
KHM,rare,{2}{B},B,Creature,"Demon, Rogue",2,3
KHM,uncommon,{3}{B},B,Creature,"Angel, Cleric",2,3
KHM,common,{B},B,Instant,0,0,0
KHM,common,{B},B,Sorcery,0,0,0
KHM,common,{1}{B},B,Enchantment,Aura,0,0
KHM,rare,{2}{R},R,Creature,"Human, Berserker",3,3
KHM,common,{1}{R},R,Creature,"Dwarf, Berserker",2,2
KHM,uncommon,{3}{R},R,Creature,"Giant, Wizard",4,2
KHM,rare,{2}{R},R,Creature,God,3,3
KHM,rare,{4}{R},R,Artifact,0,0,0
KHM,common,{2}{R},R,Creature,"Dwarf, Berserker",3,2
KHM,rare,{2}{R}{R},R,Creature,"Giant, Berserker",3,4
KHM,common,{5}{R}{R},R,Creature,"Giant, Berserker",7,6
KHM,common,{3}{R},R,Creature,"Giant, Coward",4,4
KHM,uncommon,{2}{R},R,Sorcery,0,0,0
KHM,common,{2}{R},R,Instant,0,0,0
KHM,uncommon,{4}{R}{R},R,Creature,"Giant, Berserker",4,4
KHM,rare,{1}{R},R,Creature,"Human, Berserker",2,2
KHM,uncommon,{R}{R},R,Instant,0,0,0
KHM,uncommon,{2}{R},R,Artifact,Equipment,0,0
KHM,common,{3}{R},R,Sorcery,0,0,0
KHM,uncommon,{1}{R},R,Creature,"Dwarf, Berserker",2,1
KHM,common,{R},R,Creature,Wolf,1,1
KHM,uncommon,{1}{R},R,Creature,"Demon, Berserker",2,2
KHM,common,{R},R,Instant,0,0,0
KHM,mythic,{3}{R}{R},R,Creature,Dragon,4,4
KHM,common,{4}{R},R,Creature,"Troll, Berserker",5,4
KHM,common,{1}{R},R,Creature,"Demon, Berserker",2,1
KHM,rare,{1}{R},R,Creature,"Dwarf, Berserker",2,1
KHM,common,{2}{R},R,Instant,0,0,0
KHM,uncommon,{3}{R},R,Instant,0,0,0
KHM,mythic,{3}{R}{R},R,Creature,"Giant, Berserker",5,4
KHM,rare,{3}{R},R,Sorcery,0,0,0
KHM,common,{1}{R},R,Instant,0,0,0
KHM,uncommon,{1}{R},R,Enchantment,"Aura, Rune",0,0
KHM,common,{2}{R},R,Sorcery,0,0,0
KHM,common,{2}{R},R,Sorcery,0,0,0
KHM,common,{3}{R},R,Instant,0,0,0
KHM,common,{4}{R},R,Instant,0,0,0
KHM,rare,{1}{R},R,Instant,0,0,0
KHM,mythic,{2}{R}{R},R,Creature,God,5,4
KHM,mythic,{1}{R},R,Artifact,Equipment,0,0
KHM,common,{R},R,Artifact,Equipment,0,0
KHM,rare,{1}{R}{R},R,Sorcery,0,0,0
KHM,common,{2}{R},R,Creature,"Human, Berserker",3,2
KHM,common,{1}{R},R,Creature,"Dwarf, Rogue",1,3
KHM,common,{1}{G},G,Enchantment,Aura,0,0
KHM,mythic,{3}{G}{G},G,Creature,Elephant,6,5
KHM,rare,{3}{G},G,Sorcery,0,0,0
KHM,uncommon,{G},G,Sorcery,0,0,0
KHM,uncommon,{2}{G},G,Creature,"Elf, Warrior",3,2
KHM,common,{2}{G},G,Instant,0,0,0
KHM,common,{3}{G},G,Creature,"Elf, Warrior",3,2
KHM,common,{2}{G},G,Creature,"Elf, Warrior",2,2
KHM,uncommon,{G},G,Artifact,Equipment,0,0
KHM,uncommon,{G},G,Artifact,Equipment,0,0
KHM,rare,{1}{G},G,Creature,"Elf, Warrior",2,2
KHM,mythic,{1}{G}{G},"B, G, R, U, W",Creature,God,1,4
KHM,mythic,{W}{U}{B}{R}{G},"B, G, R, U, W",Enchantment,0,0,0
KHM,rare,{3}{G},G,Artifact,Vehicle,4,4
KHM,uncommon,{1}{G},G,Creature,"Human, Warrior",1,3
KHM,common,{2}{G},G,Enchantment,Aura,0,0
KHM,common,{2}{G},G,Creature,Spider,4,2
KHM,common,{4}{G},G,Creature,"Elf, Warrior",5,5
KHM,common,{1}{G},G,Creature,Shapeshifter,1,1
KHM,common,{2}{G},G,Creature,"Human, Warrior",3,2
KHM,common,{2}{G},G,Creature,"Troll, Warrior",2,3
KHM,rare,{G}{G},G,Enchantment,0,0,0
KHM,common,{G},G,Creature,"Elf, Rogue",1,2
KHM,rare,{2}{G},"B, G, U",Creature,God,3,3
KHM,rare,{1}{U}{B},"B, G, U",Artifact,0,0,0
KHM,common,{2}{G},G,Sorcery,0,0,0
KHM,rare,{2}{G}{G},G,Creature,God,2,4
KHM,rare,{1}{G},G,Artifact,0,0,0
KHM,uncommon,{3}{G},G,Creature,Shapeshifter,3,3
KHM,common,{2}{G},G,Instant,0,0,0
KHM,common,{1}{G},G,Creature,Shapeshifter,1,3
KHM,rare,{G}{G}{G},G,Creature,"Troll, Warrior",4,4
KHM,uncommon,{1}{G},"B, G, R, U, W",Enchantment,0,0,0
KHM,common,{4}{G}{G},G,Creature,Wurm,6,6
KHM,rare,{2}{G},G,Creature,Shapeshifter,2,3
KHM,uncommon,{3}{G}{G},G,Creature,Treefolk,5,4
KHM,common,{1}{G},G,Sorcery,0,0,0
KHM,uncommon,{1}{G},G,Enchantment,"Aura, Rune",0,0
KHM,common,{3}{G},G,Creature,Wolf,3,3
KHM,common,{1}{G},G,Creature,"Elf, Rogue",2,2
KHM,common,{G},G,Instant,0,0,0
KHM,uncommon,{3}{G},G,Creature,"Bear, Spirit",0,4
KHM,common,{3}{G},G,Sorcery,0,0,0
KHM,rare,{3}{G},G,Creature,Squirrel,1,1
KHM,mythic,{2}{G}{G},"B, G",Planeswalker,Tyvar,0,0
KHM,mythic,{2}{G}{G},"B, G",Planeswalker,Tyvar,0,0
KHM,mythic,{4}{G}{G},G,Creature,"Phyrexian, Praetor",6,6
KHM,uncommon,{1}{U}{R},"R, U",Creature,"Giant, Wizard",3,3
KHM,uncommon,{R}{G},"G, R",Enchantment,Saga,0,0
KHM,uncommon,{1}{W}{B},"B, W",Enchantment,Saga,0,0
KHM,rare,{1}{G}{W},"G, W",Enchantment,Saga,0,0
KHM,rare,{3}{U}{R},"R, U",Enchantment,Saga,0,0
KHM,rare,{1}{G}{U},"G, U",Enchantment,Saga,0,0
KHM,uncommon,{2}{B}{G},"B, G",Enchantment,Saga,0,0
KHM,rare,{1}{B}{R},"B, R",Enchantment,Saga,0,0
KHM,uncommon,{1}{G}{W},"G, W",Enchantment,Saga,0,0
KHM,uncommon,{G}{W},"G, W",Enchantment,Saga,0,0
KHM,uncommon,{2}{W}{B}{B},"B, W",Creature,"Angel, Cleric",2,4
KHM,rare,{1}{W}{W}{B},"B, W",Enchantment,Saga,0,0
KHM,uncommon,{1}{R}{W},"R, W",Enchantment,Saga,0,0
KHM,uncommon,{1}{B}{G},"B, G",Creature,"Elf, Warrior",3,2
KHM,uncommon,{1}{B}{G},"B, G",Creature,"Elf, Warrior",3,2
KHM,rare,{2}{B}{G},"B, G",Enchantment,Saga,0,0
KHM,rare,{2}{B}{G},"B, G",Enchantment,Saga,0,0
KHM,rare,{2}{B}{R},"B, R",Creature,"Vampire, Dragon",3,3
KHM,uncommon,{U}{R},"R, U",Enchantment,Saga,0,0
KHM,uncommon,{2}{B}{R},"B, R",Creature,"Demon, Berserker",4,3
KHM,uncommon,{2}{B}{R},"B, R",Enchantment,Saga,0,0
KHM,mythic,{3}{W}{B},"B, W",Planeswalker,Kaya,0,0
KHM,rare,{1}{U}{B},"B, U",Enchantment,Saga,0,0
KHM,uncommon,{R}{W},"R, W",Creature,"Dwarf, Warrior",2,2
KHM,mythic,{3}{G}{G}{U}{U},"G, U",Creature,Serpent,6,6
KHM,uncommon,{2}{G}{W}{W},"G, W",Creature,"Human, Warrior",2,3
KHM,uncommon,{2}{G}{U}{U},"G, U",Creature,Shapeshifter,0,0
KHM,uncommon,{3}{U}{B},"B, U",Creature,"Zombie, Wizard",4,3
KHM,uncommon,{2}{U}{B},"B, U",Creature,"Zombie, Wizard",4,3
KHM,mythic,{X}{W}{U}{U},"U, W",Planeswalker,Niko,0,0
KHM,uncommon,{1}{W}{U},"U, W",Enchantment,Saga,0,0
KHM,rare,{1}{W}{U},"U, W",Enchantment,Saga,0,0
KHM,rare,{1}{B}{G},"B, G",Creature,Wolf,3,3
KHM,rare,{2}{R}{W},"R, W",Enchantment,Saga,0,0
KHM,uncommon,{1}{R}{G},"G, R",Creature,"Troll, Warrior",2,4
KHM,uncommon,{G}{U},"G, U",Enchantment,Saga,0,0
KHM,uncommon,{2}{U}{B},"B, U",Enchantment,Saga,0,0
KHM,uncommon,{1}{W}{U},"U, W",Creature,"Bird, Spirit",2,2
KHM,uncommon,{1}{W}{U},"U, W",Creature,"Bird, Spirit",2,2
KHM,rare,{4}{R}{G},"G, R",Enchantment,Saga,0,0
KHM,uncommon,{3},0,"Artifact, Creature",Shapeshifter,2,2
KHM,uncommon,{2},W,Artifact,Vehicle,6,3
KHM,rare,{4},0,Artifact,0,0,0
KHM,rare,{4},0,Artifact,0,0,0
KHM,common,{2},0,Artifact,Vehicle,3,3
KHM,common,{2},0,Artifact,Equipment,0,0
KHM,rare,{4},0,Artifact,0,0,0
KHM,rare,{2},0,Artifact,0,0,0
KHM,common,{3},0,Artifact,Vehicle,4,4
KHM,common,{2},0,Artifact,Equipment,0,0
KHM,uncommon,{3},0,Artifact,0,0,0
KHM,uncommon,{3},0,Artifact,Equipment,0,0
KHM,common,{3},0,"Artifact, Creature",Scarecrow,2,3
KHM,uncommon,{2},0,Artifact,0,0,0
KHM,common,0,"R, W",Land,"Mountain, Plains",0,0
KHM,common,0,"G, W",Land,"Forest, Plains",0,0
KHM,uncommon,0,"R, W",Land,0,0,0
KHM,rare,0,"G, U",Land,0,0,0
KHM,rare,0,"G, U",Land,0,0,0
KHM,rare,0,"B, R",Land,0,0,0
KHM,rare,0,"B, R",Land,0,0,0
KHM,uncommon,0,"G, W",Land,0,0,0
KHM,uncommon,0,"G, W",Land,0,0,0
KHM,rare,0,"B, G",Land,0,0,0
KHM,rare,0,"B, G",Land,0,0,0
KHM,rare,0,0,Land,0,0,0
KHM,uncommon,0,"U, W",Land,0,0,0
KHM,common,0,"U, W",Land,"Plains, Island",0,0
KHM,uncommon,0,"G, R",Land,0,0,0
KHM,uncommon,0,"B, W",Land,0,0,0
KHM,rare,0,"U, W",Land,0,0,0
KHM,rare,0,"U, W",Land,0,0,0
KHM,common,0,"G, R",Land,"Mountain, Forest",0,0
KHM,common,0,"B, U",Land,"Island, Swamp",0,0
KHM,uncommon,0,"B, R",Land,0,0,0
KHM,uncommon,0,"G, U",Land,0,0,0
KHM,uncommon,0,"B, U",Land,0,0,0
KHM,common,0,"G, U",Land,"Forest, Island",0,0
KHM,common,0,0,Land,0,0,0
KHM,uncommon,0,"B, G",Land,0,0,0
KHM,uncommon,0,"B, G",Land,0,0,0
KHM,common,0,"B, W",Land,"Plains, Swamp",0,0
KHM,common,0,"B, R",Land,"Swamp, Mountain",0,0
KHM,uncommon,0,"R, U",Land,0,0,0
KHM,rare,0,0,Land,0,0,0
KHM,common,0,"R, U",Land,"Island, Mountain",0,0
KHM,common,0,"B, G",Land,"Swamp, Forest",0,0
KHM,rare,0,"B, G, R, U, W",Land,0,0,0
KHM,common,0,W,Land,Plains,0,0
KHM,common,0,W,Land,Plains,0,0
KHM,common,0,U,Land,Island,0,0
KHM,common,0,U,Land,Island,0,0
KHM,common,0,B,Land,Swamp,0,0
KHM,common,0,B,Land,Swamp,0,0
KHM,common,0,R,Land,Mountain,0,0
KHM,common,0,R,Land,Mountain,0,0
KHM,common,0,G,Land,Forest,0,0
KHM,common,0,G,Land,Forest,0,0
KHM,mythic,{1}{B},"B, R",Creature,God,2,1
KHM,mythic,{5}{B}{R},"B, R",Planeswalker,Tibalt,0,0
KHM,mythic,{2}{G}{G},"B, G",Planeswalker,Tyvar,0,0
KHM,mythic,{3}{W}{B},"B, W",Planeswalker,Kaya,0,0
KHM,mythic,{X}{W}{U}{U},"U, W",Planeswalker,Niko,0,0
KHM,rare,0,"G, U",Land,0,0,0
KHM,rare,0,"G, U",Land,0,0,0
KHM,rare,0,"B, R",Land,0,0,0
KHM,rare,0,"B, R",Land,0,0,0
KHM,rare,0,"B, G",Land,0,0,0
KHM,rare,0,"B, G",Land,0,0,0
KHM,rare,0,"U, W",Land,0,0,0
KHM,rare,0,"U, W",Land,0,0,0
KHM,mythic,{2}{W}{W},W,Sorcery,0,0,0
KHM,mythic,{5}{U}{U},U,Sorcery,0,0,0
KHM,mythic,{4}{B}{B},B,Sorcery,0,0,0
KHM,mythic,{3}{R}{R},R,Creature,"Giant, Berserker",5,4
KHM,mythic,{3}{G}{G},G,Creature,Elephant,6,5
KHM,mythic,{2}{W}{W},W,Creature,God,4,4
KHM,mythic,{1}{W},W,Artifact,Equipment,0,0
KHM,rare,{2}{W},W,Creature,God,2,3
KHM,rare,{3}{W},W,Artifact,0,0,0
KHM,rare,{1}{W}{W},W,Creature,"Human, Warrior",2,2
KHM,mythic,{3}{U}{U},U,Creature,God,1,1
KHM,mythic,{1}{U},U,Creature,Bird,2,3
KHM,rare,{2}{U},U,Creature,God,2,4
KHM,rare,{1}{U},U,Artifact,Vehicle,3,3
KHM,uncommon,{3}{U},U,Creature,"Human, Wizard",3,3
KHM,mythic,{3}{U},U,Creature,Shapeshifter,3,3
KHM,rare,{2}{B},B,Creature,God,6,6
KHM,rare,{B},B,Artifact,0,0,0
KHM,rare,{3}{B}{B},B,Creature,God,4,5
KHM,rare,{3}{B},B,Artifact,0,0,0
KHM,mythic,{1}{B},"B, R",Creature,God,2,1
KHM,mythic,{5}{B}{R},"B, R",Planeswalker,Tibalt,0,0
KHM,rare,{2}{B},B,Creature,"Demon, Rogue",2,3
KHM,rare,{2}{R},R,Creature,"Human, Berserker",3,3
KHM,rare,{2}{R},R,Creature,God,3,3
KHM,rare,{4}{R},R,Artifact,0,0,0
KHM,rare,{1}{R},R,Creature,"Dwarf, Berserker",2,1
KHM,mythic,{2}{R}{R},R,Creature,God,5,4
KHM,mythic,{1}{R},R,Artifact,Equipment,0,0
KHM,mythic,{1}{G}{G},"B, G, R, U, W",Creature,God,1,4
KHM,mythic,{W}{U}{B}{R}{G},"B, G, R, U, W",Enchantment,0,0,0
KHM,rare,{3}{G},G,Artifact,Vehicle,4,4
KHM,uncommon,{1}{G},G,Creature,"Human, Warrior",1,3
KHM,rare,{2}{G},"B, G, U",Creature,God,3,3
KHM,rare,{1}{U}{B},"B, G, U",Artifact,0,0,0
KHM,rare,{2}{G}{G},G,Creature,God,2,4
KHM,rare,{1}{G},G,Artifact,0,0,0
KHM,rare,{3}{G},G,Creature,Squirrel,1,1
KHM,mythic,{4}{G}{G},G,Creature,"Phyrexian, Praetor",6,6
KHM,uncommon,{1}{U}{R},"R, U",Creature,"Giant, Wizard",3,3
KHM,uncommon,{2}{W}{B}{B},"B, W",Creature,"Angel, Cleric",2,4
KHM,uncommon,{1}{B}{G},"B, G",Creature,"Elf, Warrior",3,2
KHM,uncommon,{2}{B}{R},"B, R",Creature,"Demon, Berserker",4,3
KHM,uncommon,{R}{W},"R, W",Creature,"Dwarf, Warrior",2,2
KHM,mythic,{3}{G}{G}{U}{U},"G, U",Creature,Serpent,6,6
KHM,uncommon,{2}{G}{W}{W},"G, W",Creature,"Human, Warrior",2,3
KHM,uncommon,{2}{G}{U}{U},"G, U",Creature,Shapeshifter,0,0
KHM,uncommon,{3}{U}{B},"B, U",Creature,"Zombie, Wizard",4,3
KHM,rare,{1}{B}{G},"B, G",Creature,Wolf,3,3
KHM,uncommon,{1}{R}{G},"G, R",Creature,"Troll, Warrior",2,4
KHM,uncommon,{1}{W}{U},"U, W",Creature,"Bird, Spirit",2,2
KHM,mythic,{4}{G}{G},G,Creature,"Phyrexian, Praetor",6,6
KHM,rare,{3}{W}{W},W,Sorcery,0,0,0
KHM,rare,{2}{W}{W},W,Creature,"Angel, Cleric",3,4
KHM,rare,{1}{W},W,Enchantment,0,0,0
KHM,mythic,{1}{W}{W},W,Creature,"Angel, Warrior",3,3
KHM,rare,{2}{W},W,Creature,"Angel, Cleric",2,4
KHM,rare,{2}{W},W,Creature,"Dwarf, Warrior",2,3
KHM,rare,{2}{W},W,Sorcery,0,0,0
KHM,rare,{U},U,Creature,Spirit,1,1
KHM,rare,{3}{U},U,Creature,"Horse, Spirit",3,3
KHM,rare,{5}{U}{U},U,Creature,"Giant, Wizard",7,7
KHM,rare,{3}{U}{U},U,Instant,0,0,0
KHM,rare,{10}{U}{U},U,Creature,Kraken,8,8
KHM,rare,{1}{U},U,Instant,0,0,0
KHM,rare,{4}{U},U,Enchantment,0,0,0
KHM,rare,{4}{B}{B},B,Sorcery,0,0,0
KHM,mythic,{4}{B}{B},B,Creature,"Demon, Berserker",6,6
KHM,rare,{2}{B}{B},B,Sorcery,0,0,0
KHM,rare,{3}{B},B,Creature,"Zombie, Cleric",4,4
KHM,rare,{1}{B},B,Creature,"Demon, Cleric",0,3
KHM,mythic,{2}{B}{B},B,Creature,"Angel, Berserker",4,3
KHM,rare,{2}{B},B,Instant,0,0,0
KHM,rare,{1}{B},B,Creature,"Elf, Berserker",3,1
KHM,rare,{2}{R}{R},R,Creature,"Giant, Berserker",3,4
KHM,rare,{1}{R},R,Creature,"Human, Berserker",2,2
KHM,mythic,{3}{R}{R},R,Creature,Dragon,4,4
KHM,rare,{3}{R},R,Sorcery,0,0,0
KHM,rare,{1}{R},R,Instant,0,0,0
KHM,rare,{1}{R}{R},R,Sorcery,0,0,0
KHM,rare,{3}{G},G,Sorcery,0,0,0
KHM,rare,{1}{G},G,Creature,"Elf, Warrior",2,2
KHM,rare,{G}{G},G,Enchantment,0,0,0
KHM,rare,{G}{G}{G},G,Creature,"Troll, Warrior",4,4
KHM,rare,{2}{G},G,Creature,Shapeshifter,2,3
KHM,rare,{2}{B}{R},"B, R",Creature,"Vampire, Dragon",3,3
KHM,rare,{4},0,Artifact,0,0,0
KHM,rare,{4},0,Artifact,0,0,0
KHM,rare,{2},0,Artifact,0,0,0
KHM,rare,0,0,Land,0,0,0
KHM,rare,0,0,Land,0,0,0
KHM,rare,0,"B, G, R, U, W",Land,0,0,0
KHM,rare,{4}{W}{W},W,Creature,"Angel, Cleric",4,5
KHM,rare,{5}{U}{U},U,Creature,"Giant, Wizard",8,8
KHM,rare,{3}{B}{B},B,Creature,"Angel, Berserker",5,3
KHM,rare,{3}{R}{R},R,Creature,"Giant, Berserker",4,6
KHM,rare,{3}{G},G,Creature,"Elf, Warrior",3,3
KHM,rare,{3}{G},G,Creature,"Elf, Warrior",3,4
KHM,uncommon,{1}{W},W,Instant,0,0,0
KHM,uncommon,{2}{W},W,Creature,"Human, Cleric",2,2
KHM,uncommon,{2}{W},W,Creature,"Dwarf, Cleric",2,3
KHM,uncommon,{1}{W},W,Creature,Angel,1,3
KHM,uncommon,{1}{U},U,Instant,0,0,0
KHM,uncommon,{2}{U}{U},U,Enchantment,Aura,0,0
KHM,uncommon,{2}{B},B,Creature,"Elf, Cleric",3,1
KHM,uncommon,{1}{B},B,Creature,"Elf, Cleric",3,1
KHM,uncommon,{2}{B},B,Creature,"Angel, Berserker",2,3
KHM,uncommon,{4}{B},B,Creature,"Elf, Rogue",4,3
KHM,uncommon,{3}{B},B,Creature,"Elf, Rogue",4,3
KHM,uncommon,{2}{R},R,Artifact,Equipment,0,0
KHM,uncommon,{1}{R},R,Sorcery,0,0,0
KHM,uncommon,{1}{R}{R},R,Artifact,Vehicle,5,1
KHM,uncommon,{3}{G},G,Instant,0,0,0
KHM,uncommon,{2}{G},G,Creature,Shapeshifter,3,3
KHM,uncommon,{3}{W}{B},"B, W",Enchantment,0,0,0
KHM,common,0,W,Land,Plains,0,0
KHM,common,0,U,Land,Island,0,0
KHM,common,0,B,Land,Swamp,0,0
KHM,common,0,R,Land,Mountain,0,0
KHM,common,0,G,Land,Forest,0,0
KHM,rare,{2}{G},G,Creature,Shapeshifter,2,3
KHM,rare,{4}{U},U,Enchantment,0,0,0
KHM,uncommon,{W},W,Creature,"Spirit, Warrior",2,1
KHM,common,{1}{U},U,Sorcery,0,0,0
KHM,uncommon,{1}{B}{B},B,Instant,0,0,0
KHM,common,{R},R,Instant,0,0,0
