setCode,rarity,manaCost,colorIdentity,types,subtypes,power,toughness
RTR,uncommon,{3}{G},G,Creature,"Elf, Rogue",2,2
RTR,common,{7}{G},G,Sorcery,0,0,0
RTR,common,{2}{G}{G},G,Creature,Lizard,3,3
RTR,rare,{X}{G},G,Enchantment,0,0,0
RTR,uncommon,{2}{G},G,Creature,Elf,1,2
RTR,common,{4}{G},G,Creature,Rhino,3,4
RTR,uncommon,{1}{G},G,Instant,0,0,0
RTR,uncommon,{3}{G},G,Sorcery,0,0,0
RTR,uncommon,{X}{G},G,Sorcery,0,0,0
RTR,common,{2}{G},"B, G",Creature,Crocodile,3,2
RTR,common,{3}{G},G,Creature,Beast,2,4
RTR,common,{G},G,Enchantment,Aura,0,0
RTR,rare,{2}{G},G,Creature,"Human, Shaman",1,1
RTR,mythic,{8}{G}{G}{G},G,Creature,Wurm,15,15
RTR,rare,{B}{G},"B, G",Instant,0,0,0
RTR,rare,{5}{W}{U},"U, W",Creature,Archon,4,5
RTR,mythic,{2}{G}{G}{W}{W},"G, W",Creature,Wurm,5,5
RTR,common,{1}{B}{R},"B, R",Instant,0,0,0
RTR,uncommon,{W}{U},"U, W",Instant,0,0,0
RTR,uncommon,{G}{W},"G, W",Sorcery,0,0,0
RTR,rare,{4}{B}{R},"B, R",Creature,"Nightmare, Horse",5,4
RTR,common,{1}{G}{W},"G, W",Creature,"Centaur, Cleric",3,3
RTR,common,{U}{R},"R, U",Instant,0,0,0
RTR,rare,{3}{G}{G}{W},"G, W",Enchantment,0,0,0
RTR,common,{1}{G}{W},"G, W",Instant,0,0,0
RTR,rare,{2}{B}{G},"B, G",Creature,Fungus,4,4
RTR,rare,{U}{U}{R},"R, U",Instant,0,0,0
RTR,common,{4}{G}{W},"G, W",Sorcery,0,0,0
RTR,rare,{1}{W}{U},"U, W",Enchantment,0,0,0
RTR,common,{W}{U},"U, W",Instant,0,0,0
RTR,rare,{B}{R},"B, R",Sorcery,0,0,0
RTR,uncommon,{1}{B}{G},"B, G",Creature,"Plant, Zombie",3,3
RTR,mythic,{X}{U}{R},"R, U",Sorcery,0,0,0
RTR,common,{2}{U}{R},"R, U",Instant,0,0,0
RTR,uncommon,{3}{W}{U},"U, W",Instant,0,0,0
RTR,rare,{5}{U}{R},"R, U",Instant,0,0,0
RTR,common,{U}{R},"R, U",Creature,"Goblin, Wizard",2,2
RTR,uncommon,{B}{G},"B, G",Instant,0,0,0
RTR,common,{B}{G},"B, G",Instant,0,0,0
RTR,rare,{4}{B}{R},"B, R",Enchantment,0,0,0
RTR,uncommon,{1}{B}{R},"B, R",Creature,"Ogre, Warrior",3,2
RTR,uncommon,{G}{W},"G, W",Instant,0,0,0
RTR,common,{2}{W}{U},"U, W",Creature,"Human, Knight",2,4
RTR,rare,{3}{U}{R},"R, U",Creature,Dragon,4,4
RTR,mythic,{2}{W}{W}{U}{U},"U, W",Creature,Sphinx,6,4
RTR,uncommon,{U}{R},"R, U",Instant,0,0,0
RTR,uncommon,{1}{U}{R},"R, U",Creature,"Human, Wizard",0,3
RTR,mythic,{B}{B}{G}{G},"B, G",Creature,"Zombie, Elf",2,2
RTR,rare,{2}{B}{G},"B, G",Sorcery,0,0,0
RTR,uncommon,{B}{G},"B, G",Creature,"Elf, Shaman",2,2
RTR,rare,{B}{G},"B, G",Creature,"Zombie, Troll",2,1
RTR,rare,{1}{G}{W},"G, W",Creature,"Elephant, Soldier",4,4
RTR,uncommon,{1}{W}{U},"U, W",Creature,"Human, Knight",3,1
RTR,rare,{3}{U}{R},"R, U",Creature,"Human, Wizard",2,3
RTR,uncommon,{W}{U},"U, W",Creature,"Human, Wizard",2,2
RTR,uncommon,{U}{R},"R, U",Creature,"Human, Wizard",2,2
RTR,mythic,{2}{U}{U}{R}{R},"R, U",Creature,"Dragon, Wizard",5,5
RTR,uncommon,{B}{R},"B, R",Instant,0,0,0
RTR,uncommon,{3}{B}{R},"B, R",Creature,"Elemental, Dog",3,3
RTR,uncommon,{4}{B}{R},"B, R",Creature,"Skeleton, Warrior",3,1
RTR,mythic,{B}{B}{R}{R},"B, R",Creature,Demon,6,6
RTR,mythic,{X}{B}{R},"B, R",Sorcery,0,0,0
RTR,rare,{3}{W}{U},"U, W",Enchantment,Aura,0,0
RTR,uncommon,{5}{G}{W},"G, W",Creature,Elemental,8,8
RTR,uncommon,{4}{B}{G},"B, G",Sorcery,0,0,0
RTR,uncommon,{B}{R},"B, R",Creature,"Human, Shaman",2,2
RTR,common,{W}{U},"U, W",Sorcery,0,0,0
RTR,uncommon,{G}{W},"G, W",Instant,0,0,0
RTR,common,{3}{B}{R},"B, R",Sorcery,0,0,0
RTR,uncommon,{2}{W}{U},"U, W",Creature,Bird,3,3
RTR,rare,{2}{B}{R},"B, R",Sorcery,0,0,0
RTR,common,{2}{B}{G},"B, G",Creature,Scorpion,2,2
RTR,common,{3}{B}{R},"B, R",Creature,Horror,5,3
RTR,mythic,{X}{W}{U}{U},"U, W",Instant,0,0,0
RTR,rare,{1}{W}{W}{U},"U, W",Sorcery,0,0,0
RTR,uncommon,{U}{R},"R, U",Sorcery,0,0,0
RTR,uncommon,{3}{U}{R},"R, U",Instant,0,0,0
RTR,uncommon,{B}{G},"B, G",Sorcery,0,0,0
RTR,common,{1}{B}{G},"B, G",Creature,Troll,1,4
RTR,mythic,{G}{G}{W}{W},"G, W",Creature,Dryad,2,5
RTR,uncommon,{G}{W},"G, W",Creature,"Dryad, Shaman",2,2
RTR,mythic,{3}{B}{G},"B, G",Planeswalker,Vraska,0,0
RTR,rare,{1}{G}{W},"G, W",Creature,Elemental,*,*
RTR,rare,{3}{W/U}{W/U},"U, W",Creature,"Human, Advisor",3,5
RTR,uncommon,{U/R},"R, U",Creature,Weird,1,1
RTR,rare,{1}{B/R}{B/R},"B, R",Creature,Horror,0,0
RTR,rare,{B/G},"B, G",Creature,"Elf, Shaman",1,2
RTR,uncommon,{G/W},"G, W",Creature,"Dryad, Soldier",2,1
RTR,common,{U/R}{U/R},"R, U",Creature,Weird,1,4
RTR,common,{3}{B/G}{B/G},"B, G",Creature,Insect,5,4
RTR,rare,{2}{G/W}{G/W},"G, W",Enchantment,0,0,0
RTR,uncommon,{W/U},"U, W",Creature,Bird,1,1
RTR,rare,{U/R},"R, U",Creature,Elemental,1,2
RTR,uncommon,{B/R},"B, R",Creature,Devil,1,1
RTR,common,{B/R}{B/R},"B, R",Creature,"Human, Berserker",2,1
RTR,uncommon,{B/G},"B, G",Creature,"Plant, Zombie",1,1
RTR,common,{G/W}{G/W},"G, W",Instant,0,0,0
RTR,common,{1}{W/U}{W/U},"U, W",Creature,Spirit,2,2
RTR,uncommon,{3},"U, W",Artifact,0,0,0
RTR,rare,{3},0,Artifact,0,0,0
RTR,uncommon,{1},0,Artifact,Equipment,0,0
RTR,uncommon,{1},0,Artifact,0,0,0
RTR,uncommon,{3},"B, G",Artifact,0,0,0
RTR,uncommon,{3},"R, U",Artifact,0,0,0
RTR,rare,{1},0,Artifact,0,0,0
RTR,uncommon,{3},"B, R",Artifact,0,0,0
RTR,uncommon,{3},"G, W",Artifact,0,0,0
RTR,uncommon,{6},0,"Artifact, Creature",Construct,4,6
RTR,uncommon,{2},0,Artifact,0,0,0
RTR,rare,{4},0,"Artifact, Creature",Construct,4,4
RTR,common,0,"U, W",Land,Gate,0,0
RTR,rare,0,"B, R",Land,"Swamp, Mountain",0,0
RTR,common,0,"B, G",Land,Gate,0,0
RTR,rare,0,"G, W",Land,0,0,0
RTR,rare,0,"U, W",Land,"Plains, Island",0,0
RTR,common,0,"R, U",Land,Gate,0,0
RTR,rare,0,"B, G",Land,"Swamp, Forest",0,0
RTR,common,0,"B, R",Land,Gate,0,0
RTR,uncommon,0,0,Land,0,0,0
RTR,common,0,"G, W",Land,Gate,0,0
RTR,rare,0,"R, U",Land,"Island, Mountain",0,0
RTR,rare,0,"G, W",Land,"Forest, Plains",0,0
RTR,common,0,0,Land,0,0,0
RTR,common,0,W,Land,Plains,0,0
RTR,common,0,W,Land,Plains,0,0
RTR,common,0,W,Land,Plains,0,0
RTR,common,0,W,Land,Plains,0,0
RTR,common,0,W,Land,Plains,0,0
RTR,common,0,U,Land,Island,0,0
RTR,common,0,U,Land,Island,0,0
RTR,common,0,U,Land,Island,0,0
RTR,common,0,U,Land,Island,0,0
RTR,common,0,U,Land,Island,0,0
RTR,common,0,B,Land,Swamp,0,0
RTR,common,0,B,Land,Swamp,0,0
RTR,common,0,B,Land,Swamp,0,0
RTR,common,0,B,Land,Swamp,0,0
RTR,common,0,B,Land,Swamp,0,0
RTR,common,0,R,Land,Mountain,0,0
RTR,common,0,R,Land,Mountain,0,0
RTR,common,0,R,Land,Mountain,0,0
RTR,common,0,R,Land,Mountain,0,0
RTR,common,0,R,Land,Mountain,0,0
RTR,common,0,G,Land,Forest,0,0
RTR,common,0,G,Land,Forest,0,0
RTR,common,0,G,Land,Forest,0,0
RTR,common,0,G,Land,Forest,0,0
RTR,common,0,G,Land,Forest,0,0
