setCode,rarity,manaCost,colorIdentity,types,subtypes,power,toughness
SOI,uncommon,0,R,Creature,Werewolf,4,3
SOI,rare,{X}{R},R,Sorcery,0,0,0
SOI,common,{2}{R},R,Creature,"Human, Werewolf",2,2
SOI,common,0,R,Creature,Werewolf,4,4
SOI,uncommon,{3}{R},R,Instant,0,0,0
SOI,rare,{4}{R}{R},R,Sorcery,0,0,0
SOI,uncommon,{3}{R}{R},R,Instant,0,0,0
SOI,common,{R},R,Instant,0,0,0
SOI,common,{1}{R},R,Creature,Wolf,1,2
SOI,rare,{R},R,Creature,"Vampire, Berserker",2,1
SOI,common,{1}{R}{R},R,Instant,0,0,0
SOI,rare,{4}{R}{R},R,Creature,Angel,4,4
SOI,common,{4}{R},R,Creature,"Human, Werewolf",5,4
SOI,common,0,R,Creature,Werewolf,6,5
SOI,rare,{2}{R},R,Creature,"Human, Rogue, Werewolf",3,2
SOI,rare,0,R,Creature,Werewolf,4,3
SOI,uncommon,{2}{R},"R, U",Instant,0,0,0
SOI,uncommon,{1}{R},R,Creature,Devil,2,1
SOI,mythic,{2}{R}{R},R,Creature,Angel,4,9
SOI,rare,{2}{R},R,Enchantment,0,0,0
SOI,common,{2}{R},R,Creature,Wolf,3,3
SOI,common,{3}{R},R,Creature,Devil,5,2
SOI,uncommon,{3}{R}{R},R,Creature,Vampire,4,3
SOI,uncommon,{3}{R},R,Instant,0,0,0
SOI,common,{R},R,Creature,Vampire,1,1
SOI,uncommon,{1}{R},R,Creature,"Human, Shaman, Werewolf",2,1
SOI,uncommon,0,R,Creature,Werewolf,3,2
SOI,uncommon,{R},R,Instant,0,0,0
SOI,uncommon,{3}{R},R,Creature,"Human, Shaman",2,2
SOI,common,{1}{R},R,Sorcery,0,0,0
SOI,uncommon,{3}{R},R,Sorcery,0,0,0
SOI,common,{3}{R},R,Creature,"Elemental, Dog",2,3
SOI,uncommon,{1}{R},R,Creature,"Vampire, Berserker",1,3
SOI,common,{4}{R},R,Sorcery,0,0,0
SOI,common,{R},R,Instant,0,0,0
SOI,common,{1}{R},R,Creature,"Vampire, Wizard",1,3
SOI,rare,{R}{R},R,Creature,"Wolf, Horror",2,2
SOI,common,{1}{R},R,Enchantment,Aura,0,0
SOI,rare,{2}{R},R,Creature,Devil,3,2
SOI,uncommon,{R},R,Enchantment,Aura,0,0
SOI,uncommon,0,R,Creature,"Insect, Horror",3,4
SOI,uncommon,{3}{R},R,Enchantment,Aura,0,0
SOI,uncommon,{2}{R},R,Enchantment,0,0,0
SOI,common,{3}{R},R,Sorcery,0,0,0
SOI,common,{1}{R},R,Sorcery,0,0,0
SOI,uncommon,{2}{R},"G, R",Creature,Wolf,3,2
SOI,common,{2}{R},R,Instant,0,0,0
SOI,common,{1}{R},R,Enchantment,0,0,0
SOI,uncommon,{R},R,Creature,"Human, Werewolf",1,1
SOI,uncommon,0,R,Creature,Werewolf,2,2
SOI,common,{3}{R},R,Creature,"Vampire, Warrior",3,2
SOI,mythic,{3}{R}{R},R,Creature,"Elemental, Wolf",5,5
SOI,common,{1}{G},G,Instant,0,0,0
SOI,uncommon,{2}{G},"B, G",Enchantment,0,0,0
SOI,uncommon,0,"B, G",Creature,Treefolk,4,4
SOI,uncommon,{3}{G},G,Creature,"Human, Warrior",3,3
SOI,common,{2}{G},G,Creature,"Human, Scout",3,2
SOI,common,{1}{G},G,Instant,0,0,0
SOI,common,{G},G,Instant,0,0,0
SOI,uncommon,{2}{G},G,Enchantment,0,0,0
SOI,rare,{1}{G},G,Enchantment,0,0,0
SOI,uncommon,{4}{G},G,Creature,"Human, Shaman",5,4
SOI,rare,{1}{G},"B, G",Creature,"Human, Druid",2,1
SOI,uncommon,{1}{G},G,Creature,"Human, Warrior, Werewolf",2,2
SOI,uncommon,0,G,Creature,Werewolf,3,3
SOI,common,{3}{G},G,Enchantment,Aura,0,0
SOI,common,{1}{G},G,Sorcery,0,0,0
SOI,uncommon,{2}{G},G,Creature,Spider,3,3
SOI,uncommon,{2}{G},G,Creature,"Mole, Beast",2,4
SOI,uncommon,{G},G,Creature,"Human, Druid",1,1
SOI,uncommon,{2}{G},G,Creature,"Human, Werewolf",2,3
SOI,uncommon,0,G,Creature,Werewolf,3,5
SOI,common,{1}{G},G,Creature,"Human, Werewolf",2,1
SOI,common,0,G,Creature,Werewolf,4,2
SOI,uncommon,{2}{G},G,Enchantment,0,0,0
SOI,rare,{2}{G},G,Creature,Ooze,3,3
SOI,common,{3}{G},G,Creature,"Human, Scout",3,3
SOI,common,{4}{G}{G},G,Creature,"Boar, Horror",6,6
SOI,uncommon,{1}{G},G,Creature,"Human, Shaman, Werewolf",3,3
SOI,uncommon,0,G,Creature,Werewolf,4,4
SOI,common,{G},G,Creature,"Dryad, Horror",1,2
SOI,common,{3}{G},G,Instant,0,0,0
SOI,common,{1}{G},G,Creature,Fungus,0,4
SOI,uncommon,{1}{G},G,Instant,0,0,0
SOI,uncommon,{1}{G},G,Creature,"Human, Rogue",1,1
SOI,uncommon,{2}{G}{G},G,Creature,"Wolf, Spirit",4,3
SOI,common,{1}{G},G,Creature,Wolf,2,2
SOI,common,{1}{G},G,Sorcery,0,0,0
SOI,common,{2}{G},G,Sorcery,0,0,0
SOI,rare,{4}{G},G,Creature,"Human, Shaman, Werewolf",*,*
SOI,rare,0,G,Creature,Werewolf,*,*
SOI,mythic,{4}{G}{G},G,Sorcery,0,0,0
SOI,rare,{2}{G}{G},G,Instant,0,0,0
SOI,rare,{2}{G},G,Creature,"Wolf, Warrior",2,2
SOI,common,{3}{G},G,Creature,"Human, Warrior, Werewolf",3,4
SOI,common,0,G,Creature,Werewolf,5,6
SOI,rare,{2}{G}{G},G,Creature,Wurm,3,3
SOI,common,{2}{G},G,Creature,Human,2,3
SOI,common,{4}{G},G,Creature,Wolf,4,5
SOI,rare,{2}{G},G,Creature,"Human, Scout",3,2
SOI,rare,{G},G,Sorcery,0,0,0
SOI,mythic,{4}{G}{G},G,Creature,Hydra,*,*
SOI,uncommon,{2}{G},G,Enchantment,0,0,0
SOI,common,{G},G,Enchantment,0,0,0
SOI,uncommon,{1}{G},"G, W",Creature,"Human, Soldier",2,2
SOI,common,{4}{G},G,Creature,Spider,2,5
SOI,uncommon,{2}{G},G,Enchantment,Aura,0,0
SOI,rare,{X}{2}{G}{U},"G, U",Creature,Shapeshifter,0,0
SOI,rare,{1}{W}{B},"B, W",Instant,0,0,0
SOI,mythic,{2}{R}{G},"G, R",Planeswalker,Arlinn,0,0
SOI,mythic,0,"G, R",Planeswalker,Arlinn,0,0
SOI,rare,{1}{U}{R},"R, U",Enchantment,0,0,0
SOI,mythic,{3}{B}{G},"B, G",Creature,"Frog, Horror",6,6
SOI,rare,{1}{W}{U},"U, W",Enchantment,Aura,0,0
SOI,mythic,{2}{R}{W},"R, W",Planeswalker,Nahiri,0,0
SOI,mythic,{1}{B}{R},"B, R",Creature,"Vampire, Knight",3,3
SOI,rare,{1}{U}{B},"B, U",Creature,Zombie,3,3
SOI,mythic,{3}{G}{W},"G, W",Creature,Angel,4,5
SOI,mythic,{4}{W}{B},"B, W",Planeswalker,Sorin,0,0
SOI,rare,{2},0,Artifact,0,0,0
SOI,rare,{2},0,Artifact,0,0,0
SOI,uncommon,{5},0,"Artifact, Creature",Golem,3,5
SOI,common,{1},0,Artifact,0,0,0
SOI,uncommon,{3},0,"Artifact, Creature",Scarecrow,2,2
SOI,uncommon,0,0,Artifact,Equipment,0,0
SOI,uncommon,{3},0,Artifact,Equipment,0,0
SOI,uncommon,{3},0,Artifact,0,0,0
SOI,uncommon,{4},0,Artifact,Equipment,0,0
SOI,uncommon,{1},0,Artifact,Equipment,0,0
SOI,uncommon,0,0,Artifact,Equipment,0,0
SOI,uncommon,{4},0,"Artifact, Creature",Construct,5,6
SOI,common,{1},0,Artifact,Equipment,0,0
SOI,uncommon,{1},0,Artifact,Equipment,0,0
SOI,rare,{3},0,Artifact,Equipment,0,0
SOI,rare,{5},0,Artifact,0,0,0
SOI,rare,{5},0,Artifact,0,0,0
SOI,rare,{5},0,Artifact,0,0,0
SOI,rare,{5},0,Artifact,0,0,0
SOI,rare,{5},0,Artifact,0,0,0
SOI,rare,{5},0,Artifact,0,0,0
SOI,uncommon,{1},0,"Artifact, Creature",Gargoyle,2,2
SOI,uncommon,0,0,"Artifact, Creature","Gargoyle, Horror",4,2
SOI,common,{2},0,Artifact,Equipment,0,0
SOI,common,{3},0,"Artifact, Creature",Scarecrow,3,1
SOI,uncommon,{3},0,"Artifact, Creature",Scarecrow,1,4
SOI,rare,0,"B, U",Land,0,0,0
SOI,rare,0,0,Land,0,0,0
SOI,rare,0,"B, R",Land,0,0,0
SOI,uncommon,0,"B, W",Land,0,0,0
SOI,rare,0,"G, W",Land,0,0,0
SOI,uncommon,0,"B, G",Land,0,0,0
SOI,rare,0,"G, R",Land,0,0,0
SOI,uncommon,0,"R, U",Land,0,0,0
SOI,rare,0,"U, W",Land,0,0,0
SOI,uncommon,0,"R, W",Land,0,0,0
SOI,common,0,0,Land,0,0,0
SOI,rare,0,B,Land,0,0,0
SOI,rare,0,B,Creature,Demon,9,7
SOI,uncommon,0,"G, U",Land,0,0,0
SOI,common,0,W,Land,Plains,0,0
SOI,common,0,W,Land,Plains,0,0
SOI,common,0,W,Land,Plains,0,0
SOI,common,0,U,Land,Island,0,0
SOI,common,0,U,Land,Island,0,0
SOI,common,0,U,Land,Island,0,0
SOI,common,0,B,Land,Swamp,0,0
SOI,common,0,B,Land,Swamp,0,0
SOI,common,0,B,Land,Swamp,0,0
SOI,common,0,R,Land,Mountain,0,0
SOI,common,0,R,Land,Mountain,0,0
SOI,common,0,R,Land,Mountain,0,0
SOI,common,0,G,Land,Forest,0,0
SOI,common,0,G,Land,Forest,0,0
SOI,common,0,G,Land,Forest,0,0
