setCode,rarity,manaCost,colorIdentity,types,subtypes,power,toughness
SCG,rare,{3}{G}{G},G,Creature,Elf,2,2
SCG,rare,{5}{G}{G},G,Creature,Ooze,*,*
SCG,common,{2}{G}{G},G,Sorcery,0,0,0
SCG,uncommon,{3}{G},G,Sorcery,0,0,0
SCG,rare,{7}{G}{G},G,Instant,0,0,0
SCG,common,{G},G,Instant,0,0,0
SCG,common,{1}{G},G,Enchantment,Aura,0,0
SCG,uncommon,{5}{G},G,Creature,"Elf, Mutant",4,5
SCG,common,{2}{G},G,Creature,Elf,1,1
SCG,rare,{3}{G},G,Creature,Elemental,0,3
SCG,uncommon,{5}{G}{G},G,Instant,0,0,0
SCG,common,{3}{G},G,Creature,Elf,2,2
SCG,uncommon,{2}{G},G,Creature,Beast,2,2
SCG,uncommon,{4}{G},G,Creature,Beast,3,3
SCG,uncommon,{G},G,Enchantment,Aura,0,0
SCG,rare,{2}{G}{G},G,Enchantment,0,0,0
SCG,rare,{4}{G}{G},G,Creature,Elemental,6,5
SCG,common,{2}{G},G,Instant,0,0,0
SCG,common,{6}{G}{G},G,Creature,Beast,7,4
SCG,common,{G},G,Creature,"Elf, Scout",1,1
SCG,rare,{3}{G},G,Enchantment,0,0,0
SCG,common,{5}{G}{G},G,Creature,"Elf, Mutant",6,6
SCG,uncommon,{G},G,Creature,Insect,1,1
SCG,common,{5}{G},G,Creature,Elf,3,3
SCG,rare,{G},G,Creature,Insect,0,1
SCG,rare,{3}{B}{B}{R}{R},"B, R",Creature,"Zombie, Dragon",4,4
SCG,uncommon,{1}{W}{B},"B, W",Creature,"Human, Cleric",2,2
SCG,rare,{1}{W}{U}{B}{R}{G},"B, G, R, U, W",Creature,Avatar,5,5
SCG,rare,{W}{U}{B}{R}{G},"B, G, R, U, W",Creature,"Sliver, Mutant",7,7
SCG,uncommon,{2},0,Artifact,0,0,0
SCG,uncommon,{3},0,"Artifact, Creature",Shapeshifter,2,2
SCG,rare,{2},0,Artifact,0,0,0
SCG,uncommon,0,0,Land,0,0,0
