setCode,rarity,manaCost,colorIdentity,types,subtypes,power,toughness
MID,common,{2}{U}{U},U,Instant,0,0,0
MID,uncommon,{1}{U}{U},U,Instant,0,0,0
MID,common,{4}{U},U,Creature,"Zombie, Horror",3,6
MID,uncommon,{U},U,Instant,0,0,0
MID,common,{2}{U},U,Creature,"Zombie, Bird",2,2
MID,common,{2}{U},U,Creature,"Zombie, Bird",2,2
MID,uncommon,{3}{U},U,Creature,"Human, Wizard",2,3
MID,common,{2}{U},U,Instant,0,0,0
MID,common,{3}{U},U,Creature,Hippogriff,3,2
MID,common,0,U,Creature,"Hippogriff, Spirit",2,2
MID,common,{1}{U},U,Instant,0,0,0
MID,rare,{2}{U}{U},U,Enchantment,Aura,0,0
MID,rare,{2}{U}{U},U,Enchantment,Aura,0,0
MID,common,{U},U,Creature,Zombie,1,3
MID,mythic,{3}{U}{U},U,Creature,"Human, Wizard",3,4
MID,mythic,{3}{U}{U},U,Creature,"Human, Wizard",3,4
MID,common,{1}{U},U,Enchantment,Aura,0,0
MID,rare,{1}{U},U,Creature,"Human, Wizard",2,1
MID,rare,0,U,Creature,"Spirit, Wizard",2,2
MID,rare,{2}{U}{U},U,Instant,0,0,0
MID,uncommon,{2}{U},U,Artifact,0,0,0
MID,uncommon,0,U,Artifact,0,0,0
MID,uncommon,{2}{U},U,Creature,Spirit,2,1
MID,uncommon,{2}{U},U,Enchantment,0,0,0
MID,common,{3}{U},U,Creature,Zombie,3,2
MID,common,{U},U,Instant,0,0,0
MID,uncommon,{2}{U},U,Creature,"Human, Wizard",3,2
MID,uncommon,0,U,Creature,"Spirit, Wizard",2,1
MID,rare,{2}{U},U,Creature,"Spirit, Knight",2,2
MID,rare,{2}{U},U,Creature,"Spirit, Knight",2,2
MID,uncommon,{4}{U}{U},U,Creature,Spirit,4,4
MID,uncommon,{2}{U}{U},U,Creature,Spirit,4,4
MID,mythic,{2}{U},U,Creature,"Human, Wizard",2,3
MID,mythic,0,U,Artifact,0,0,0
MID,common,{3}{U},U,Instant,0,0,0
MID,common,{U},U,Instant,0,0,0
MID,common,{1}{U},U,Creature,Spirit,1,2
MID,common,{1}{U},U,Creature,Spirit,1,2
MID,uncommon,{1}{U},U,Creature,"Human, Wizard",2,1
MID,rare,{3}{U}{U},U,Creature,Horror,5,5
MID,mythic,{1}{U},U,Creature,Spirit,2,1
MID,common,{1}{U},U,Instant,0,0,0
MID,common,{4}{U},U,Creature,Spirit,3,3
MID,rare,{1}{U},"G, U",Creature,"Human, Rogue, Werewolf",1,1
MID,rare,0,"G, U",Creature,Werewolf,2,1
MID,rare,{1}{U},U,Creature,"Human, Wizard",1,3
MID,common,{1}{U},U,Creature,Homunculus,2,1
MID,uncommon,{3}{U},U,Sorcery,0,0,0
MID,common,{2}{B},B,Creature,"Vampire, Noble",3,2
MID,uncommon,{3}{B},B,Creature,"Human, Rogue, Werewolf",4,3
MID,uncommon,0,B,Creature,Werewolf,5,4
MID,common,{3}{B},B,Creature,Vampire,4,2
MID,common,{1}{B},B,Instant,0,0,0
MID,common,{2}{B},B,Instant,0,0,0
MID,rare,{1}{B}{B},B,Instant,0,0,0
MID,uncommon,{4}{B},B,Creature,"Vampire, Noble",3,4
MID,rare,{B},B,Creature,Zombie,1,1
MID,uncommon,{2}{B},B,Creature,"Human, Rogue",2,1
MID,uncommon,0,B,Creature,"Spirit, Rogue",2,2
MID,common,{B},B,Sorcery,0,0,0
MID,rare,{2}{B},B,Enchantment,"Aura, Curse",0,0
MID,rare,0,B,Creature,"Leech, Horror",4,4
MID,common,{2}{B},B,Instant,0,0,0
MID,common,{4}{B},B,Creature,Zombie,3,4
MID,uncommon,{4}{B}{B},B,Creature,"Demon, Dog",6,6
MID,common,{B},B,Sorcery,0,0,0
MID,common,{B},B,Sorcery,0,0,0
MID,common,{B},B,Creature,"Human, Wizard",1,1
MID,common,0,B,Creature,Demon,4,4
MID,uncommon,{1}{B},B,Sorcery,0,0,0
MID,uncommon,{1}{B},B,Enchantment,0,0,0
MID,rare,{2}{B}{B},B,Creature,"Human, Wizard",4,4
MID,rare,{2}{B},B,Creature,"Human, Werewolf",3,3
MID,rare,0,B,Creature,Werewolf,4,4
MID,uncommon,{1}{B},B,Artifact,0,0,0
MID,uncommon,0,B,Creature,Demon,4,4
MID,common,{2}{B},B,Creature,Zombie,2,2
MID,common,{1}{B},B,Creature,Zombie,2,2
MID,uncommon,{1}{B},B,Instant,0,0,0
MID,rare,{1}{B},B,Creature,"Human, Wizard",1,1
MID,mythic,{2}{B},B,Creature,"Human, Cleric",2,3
MID,mythic,0,B,Creature,Demon,6,6
MID,mythic,{4}{B}{B},B,Creature,Demon,6,6
MID,rare,{1}{B}{B},B,Artifact,Equipment,0,0
MID,mythic,{X}{B}{B},B,Enchantment,0,0,0
MID,mythic,{X}{B}{B},B,Enchantment,0,0,0
MID,uncommon,{2}{B},B,Creature,"Human, Rogue",1,3
MID,common,{4}{B},B,Creature,"Zombie, Giant",7,6
MID,uncommon,{1}{B},B,Enchantment,Aura,0,0
MID,common,{2}{B},B,Sorcery,0,0,0
MID,common,{1}{B},B,Creature,"Human, Wizard",1,2
MID,common,{1}{B},B,Instant,0,0,0
MID,common,{B},B,Instant,0,0,0
MID,common,{2}{B},B,Creature,"Human, Werewolf",2,3
MID,common,0,B,Creature,Werewolf,4,4
MID,common,{1}{B},B,Creature,Zombie,2,2
MID,rare,{1}{B},B,Creature,"Vampire, Warrior",3,3
MID,uncommon,{2}{B},B,Creature,"Vampire, Rogue",2,2
MID,mythic,{1}{B},B,Creature,Zombie,2,3
MID,common,{1}{B},B,Creature,"Vampire, Scout",2,1
MID,uncommon,{1}{B},B,Creature,"Human, Rogue",2,1
MID,uncommon,0,B,Enchantment,Aura,0,0
MID,common,{1}{R},R,Sorcery,0,0,0
MID,common,{3}{R},R,Creature,"Human, Shaman",2,1
MID,mythic,{1}{R},R,Creature,Vampire,2,2
MID,common,{2}{R},R,Creature,Devil,2,3
MID,rare,{3}{R}{R},R,Sorcery,0,0,0
MID,common,{4}{R},R,Instant,0,0,0
MID,uncommon,{1}{R},R,Instant,0,0,0
MID,rare,{1}{R},R,Enchantment,"Aura, Curse",0,0
MID,common,{2}{R},R,Instant,0,0,0
MID,common,{1}{R},R,Creature,Vampire,2,1
MID,rare,{R},R,Creature,"Vampire, Warrior",2,1
MID,common,{3}{R},R,Creature,Vampire,4,3
MID,uncommon,{3}{R},R,Creature,"Human, Werewolf",3,4
MID,uncommon,0,R,Creature,Werewolf,4,5
MID,common,{1}{R},R,Creature,Devil,1,3
MID,uncommon,{1}{R},R,Creature,"Human, Wizard",2,2
MID,uncommon,0,R,Creature,"Elemental, Wizard",3,3
MID,rare,{2}{R},R,Artifact,0,0,0
MID,common,{2}{R},R,Creature,"Human, Werewolf",3,2
MID,common,0,R,Creature,Werewolf,4,4
MID,common,{R},R,Enchantment,Aura,0,0
MID,common,{1}{R},R,Creature,Wolf,2,2
MID,rare,{X}{R},R,Sorcery,0,0,0
MID,uncommon,{X}{R},R,Instant,0,0,0
MID,common,{2}{R},R,Instant,0,0,0
MID,mythic,{3}{R},R,Creature,Dragon,4,4
MID,common,{4}{R},R,Creature,"Vampire, Knight",5,4
MID,common,{2}{R},R,Instant,0,0,0
MID,uncommon,{1}{R},R,Creature,"Human, Wizard",2,2
MID,common,{2}{R},R,Sorcery,0,0,0
MID,uncommon,{R},R,Instant,0,0,0
MID,uncommon,{3}{R}{R},R,Creature,Dragon,4,3
MID,common,{R},R,Instant,0,0,0
MID,rare,{2}{R},R,Creature,"Human, Werewolf",2,3
MID,rare,0,R,Creature,Werewolf,3,4
MID,uncommon,{4}{R},R,Sorcery,0,0,0
MID,rare,{1}{R},R,Creature,"Dragon, Egg",0,4
MID,rare,0,R,Creature,Dragon,4,4
MID,uncommon,{2}{R},R,Creature,"Human, Shaman, Werewolf",2,3
MID,uncommon,0,R,Creature,Werewolf,3,4
MID,common,{1}{R},R,Instant,0,0,0
MID,mythic,{2}{R}{R},R,Creature,Phoenix,4,2
MID,common,{3}{R},R,Creature,"Human, Warrior, Werewolf",2,5
MID,common,0,R,Creature,Werewolf,6,5
MID,uncommon,{1}{R},R,Creature,"Human, Shaman",0,3
MID,uncommon,{4}{R},R,Creature,"Human, Werewolf",4,3
MID,uncommon,0,R,Creature,Werewolf,5,4
MID,uncommon,{2}{R},R,Creature,"Vampire, Archer",2,2
MID,common,{R},R,Creature,"Vampire, Warrior",1,1
MID,rare,{1}{G}{G},G,Creature,"Human, Druid",2,3
MID,common,{2}{G},G,Creature,"Human, Archer, Werewolf",1,4
MID,common,0,G,Creature,Werewolf,3,5
MID,common,{2}{G},G,Creature,Wolf,3,2
MID,common,{1}{G},G,Artifact,Equipment,0,0
MID,rare,{2}{G},G,Creature,"Human, Scout",2,3
MID,uncommon,{3}{G},G,Creature,Spider,2,4
MID,uncommon,{3}{G}{G},G,Creature,"Human, Werewolf",6,5
MID,uncommon,0,G,Creature,Werewolf,8,7
MID,common,{4}{G},G,Creature,"Human, Knight",5,5
MID,uncommon,{2}{G},G,Instant,0,0,0
MID,mythic,{3}{G}{G},G,Creature,Ooze,*,*+1
MID,uncommon,{X}{G},G,Creature,Human,0,0
MID,uncommon,{2}{G},G,Creature,"Human, Warlock",0,4
MID,common,{3}{G},G,Creature,"Human, Warlock",2,4
MID,uncommon,{G},G,Creature,Fungus,1,1
MID,uncommon,0,G,Creature,"Fungus, Horror",3,3
MID,uncommon,{2}{G}{G},G,Instant,0,0,0
MID,uncommon,{2}{G},G,Sorcery,0,0,0
MID,common,{1}{G},G,Instant,0,0,0
MID,common,{2}{G},G,Creature,"Human, Peasant",2,3
MID,common,{1}{G},G,Creature,"Human, Warrior",3,1
MID,uncommon,{2}{G},G,Creature,"Human, Werewolf",3,3
MID,uncommon,0,G,Creature,Werewolf,4,4
MID,common,{2}{G},G,Enchantment,Aura,0,0
MID,common,{1}{G},G,Instant,0,0,0
MID,uncommon,{1}{G},G,Creature,"Human, Werewolf",2,2
MID,uncommon,0,G,Creature,Werewolf,3,3
MID,common,{2}{G},G,Sorcery,0,0,0
MID,common,{1}{G},G,Creature,Wolf,2,2
MID,common,{1}{G},G,Instant,0,0,0
MID,mythic,{2}{G},G,Creature,Wolf,4,3
MID,common,{1}{G},G,Instant,0,0,0
MID,uncommon,{4}{G}{G},G,Sorcery,0,0,0
MID,rare,{2}{G}{G},G,Creature,"Human, Warlock",3,4
MID,common,{3}{G},G,Sorcery,0,0,0
MID,common,{G},G,Creature,Wolf,1,1
MID,rare,{3}{G}{G}{G},G,Sorcery,0,0,0
MID,common,{1}{G},G,Sorcery,0,0,0
MID,common,{1}{G},G,Creature,"Human, Scout",1,1
MID,common,{4}{G},G,Creature,"Human, Werewolf",4,5
MID,common,0,G,Creature,Werewolf,6,6
MID,rare,{4}{G}{G},G,Creature,"Human, Werewolf",6,6
MID,rare,0,G,Creature,Werewolf,7,7
MID,uncommon,{G},G,Instant,0,0,0
MID,rare,{1}{G}{G}{G}{G},G,Enchantment,0,0,0
MID,rare,{G},G,Creature,"Treefolk, Spirit",1,1
MID,mythic,{3}{G}{G},G,Planeswalker,Wrenn,0,0
MID,rare,{1}{R}{W},"R, W",Sorcery,0,0,0
MID,uncommon,{U}{R},"R, U",Instant,0,0,0
MID,mythic,{2}{R}{G},"G, R",Planeswalker,Arlinn,0,0
MID,mythic,0,"G, R",Planeswalker,Arlinn,0,0
MID,uncommon,{U}{B},"B, U",Creature,"Zombie, Soldier",2,3
MID,rare,{W}{B},"B, W",Sorcery,0,0,0
MID,uncommon,{U}{B},"B, U",Instant,0,0,0
MID,rare,{1}{G}{U},"G, U",Sorcery,0,0,0
MID,uncommon,{1}{G}{W},"G, W",Creature,"Human, Warlock",3,3
MID,rare,{W}{U},"U, W",Creature,"Human, Soldier",2,3
MID,rare,0,"U, W",Creature,"Spirit, Soldier",3,2
MID,uncommon,{W}{U},"U, W",Creature,"Human, Peasant",2,1
MID,uncommon,0,"U, W",Creature,Spirit,3,1
MID,uncommon,{W}{U},"U, W",Creature,"Human, Peasant",2,2
MID,uncommon,0,"U, W",Creature,Spirit,3,1
MID,rare,{1}{R}{G},"G, R",Sorcery,0,0,0
MID,uncommon,{3}{B}{G},"B, G",Sorcery,0,0,0
MID,uncommon,{W}{U},"U, W",Instant,0,0,0
MID,uncommon,{W}{B},"B, W",Creature,"Human, Assassin",2,2
MID,rare,{1}{B}{R},"B, R",Creature,"Vampire, Noble",3,3
MID,rare,{U}{R},"R, U",Instant,0,0,0
MID,rare,{B}{G},"B, G",Sorcery,0,0,0
MID,uncommon,{2}{B}{G},"B, G",Creature,"Zombie, Bear",4,3
MID,rare,{W}{U},"U, W",Sorcery,0,0,0
MID,uncommon,{B}{R},"B, R",Sorcery,0,0,0
MID,uncommon,{G}{W},"G, W",Sorcery,0,0,0
MID,rare,{G}{W},"G, W",Creature,"Human, Warlock",1,1
MID,uncommon,{R}{G},"G, R",Creature,"Human, Werewolf",2,2
MID,uncommon,0,"G, R",Creature,Werewolf,3,3
MID,rare,{2}{W}{W}{B},"B, W",Creature,Angel,4,5
MID,rare,{U}{B},"B, U",Creature,"Human, Wizard",2,3
MID,rare,0,"B, U",Creature,Zombie,4,4
MID,rare,{X}{B}{G},"B, G",Creature,Horror,*,*
MID,rare,{1}{R}{W},"R, W",Creature,"Human, Knight",2,3
MID,rare,{G}{W},"G, W",Instant,0,0,0
MID,uncommon,{W}{B},"B, W",Sorcery,0,0,0
MID,uncommon,{G}{U},"G, U",Creature,"Plant, Horror",2,2
MID,uncommon,{R}{W},"R, W",Instant,0,0,0
MID,mythic,{1}{G}{W}{W},"G, W",Creature,Angel,4,4
MID,rare,{U}{B},"B, U",Instant,0,0,0
MID,rare,{1}{G}{U},"G, U",Creature,Ooze,3,3
MID,uncommon,{3}{U}{R},"R, U",Creature,"Drake, Horror",2,4
MID,uncommon,{1}{R}{W},"R, W",Creature,"Human, Knight",3,3
MID,mythic,{2}{W}{U},"U, W",Planeswalker,Teferi,0,0
MID,rare,{1}{R}{G},"G, R",Creature,"Human, Werewolf",3,3
MID,rare,0,"G, R",Creature,Werewolf,4,4
MID,uncommon,{R}{G},"G, R",Sorcery,0,0,0
MID,rare,{1}{U}{R},"R, U",Creature,"Human, Wizard",1,2
MID,uncommon,{B}{R},"B, R",Creature,"Vampire, Noble",2,2
MID,rare,{3}{B}{R},"B, R",Sorcery,0,0,0
MID,uncommon,{G}{U},"G, U",Sorcery,0,0,0
MID,rare,{3},0,Artifact,0,0,0
MID,common,{4},0,"Artifact, Creature",Scarecrow,3,4
MID,common,{1},0,Artifact,0,0,0
MID,uncommon,{2},0,Artifact,0,0,0
MID,uncommon,{2},0,Artifact,0,0,0
MID,uncommon,0,0,"Artifact, Creature",Construct,5,6
MID,rare,{1},0,Artifact,0,0,0
MID,common,{1},0,Artifact,0,0,0
MID,common,{2},0,Artifact,0,0,0
MID,rare,0,"U, W",Land,0,0,0
MID,common,0,0,Land,0,0,0
MID,uncommon,0,0,Land,0,0,0
MID,rare,0,"B, R",Land,0,0,0
MID,mythic,0,B,Land,0,0,0
MID,mythic,0,B,"Artifact, Creature","Horror, Construct",3,7
MID,rare,0,"G, W",Land,0,0,0
MID,rare,0,"G, R",Land,0,0,0
MID,rare,0,"B, U",Land,0,0,0
MID,common,0,W,Land,Plains,0,0
MID,common,0,W,Land,Plains,0,0
MID,common,0,U,Land,Island,0,0
MID,common,0,U,Land,Island,0,0
MID,common,0,B,Land,Swamp,0,0
MID,common,0,B,Land,Swamp,0,0
MID,common,0,R,Land,Mountain,0,0
MID,common,0,R,Land,Mountain,0,0
MID,common,0,G,Land,Forest,0,0
MID,common,0,G,Land,Forest,0,0
MID,mythic,{3}{G}{G},G,Planeswalker,Wrenn,0,0
MID,mythic,{2}{R}{G},"G, R",Planeswalker,Arlinn,0,0
MID,mythic,0,"G, R",Planeswalker,Arlinn,0,0
MID,mythic,{2}{W}{U},"U, W",Planeswalker,Teferi,0,0
MID,rare,0,"U, W",Land,0,0,0
MID,rare,0,"B, R",Land,0,0,0
MID,rare,0,"G, W",Land,0,0,0
MID,rare,0,"G, R",Land,0,0,0
MID,rare,0,"B, U",Land,0,0,0
MID,rare,{2}{W},"R, W",Creature,"Human, Soldier, Werewolf",2,2
MID,rare,0,"R, W",Creature,Werewolf,3,3
MID,common,{1}{W},W,Creature,"Human, Warlock",2,2
MID,rare,{1}{U},"G, U",Creature,"Human, Rogue, Werewolf",1,1
MID,rare,0,"G, U",Creature,Werewolf,2,1
MID,uncommon,{3}{B},B,Creature,"Human, Rogue, Werewolf",4,3
MID,uncommon,0,B,Creature,Werewolf,5,4
MID,rare,{2}{B},B,Creature,"Human, Werewolf",3,3
MID,rare,0,B,Creature,Werewolf,4,4
MID,common,{2}{B},B,Creature,"Human, Werewolf",2,3
MID,common,0,B,Creature,Werewolf,4,4
MID,uncommon,{3}{R},R,Creature,"Human, Werewolf",3,4
MID,uncommon,0,R,Creature,Werewolf,4,5
MID,common,{2}{R},R,Creature,"Human, Werewolf",3,2
MID,common,0,R,Creature,Werewolf,4,4
MID,rare,{2}{R},R,Creature,"Human, Werewolf",2,3
MID,rare,0,R,Creature,Werewolf,3,4
MID,uncommon,{2}{R},R,Creature,"Human, Shaman, Werewolf",2,3
MID,uncommon,0,R,Creature,Werewolf,3,4
MID,common,{3}{R},R,Creature,"Human, Warrior, Werewolf",2,5
MID,common,0,R,Creature,Werewolf,6,5
MID,uncommon,{4}{R},R,Creature,"Human, Werewolf",4,3
MID,uncommon,0,R,Creature,Werewolf,5,4
MID,common,{2}{G},G,Creature,"Human, Archer, Werewolf",1,4
MID,common,0,G,Creature,Werewolf,3,5
MID,uncommon,{3}{G}{G},G,Creature,"Human, Werewolf",6,5
MID,uncommon,0,G,Creature,Werewolf,8,7
MID,uncommon,{2}{G},G,Creature,"Human, Warlock",0,4
MID,common,{3}{G},G,Creature,"Human, Warlock",2,4
MID,uncommon,{2}{G},G,Creature,"Human, Werewolf",3,3
MID,uncommon,0,G,Creature,Werewolf,4,4
MID,uncommon,{1}{G},G,Creature,"Human, Werewolf",2,2
MID,uncommon,0,G,Creature,Werewolf,3,3
MID,rare,{2}{G}{G},G,Creature,"Human, Warlock",3,4
MID,common,{4}{G},G,Creature,"Human, Werewolf",4,5
MID,common,0,G,Creature,Werewolf,6,6
MID,rare,{4}{G}{G},G,Creature,"Human, Werewolf",6,6
MID,rare,0,G,Creature,Werewolf,7,7
MID,mythic,{2}{R}{G},"G, R",Planeswalker,Arlinn,0,0
MID,mythic,0,"G, R",Planeswalker,Arlinn,0,0
MID,uncommon,{1}{G}{W},"G, W",Creature,"Human, Warlock",3,3
MID,rare,{G}{W},"G, W",Creature,"Human, Warlock",1,1
MID,uncommon,{R}{G},"G, R",Creature,"Human, Werewolf",2,2
MID,uncommon,0,"G, R",Creature,Werewolf,3,3
MID,rare,{1}{R}{G},"G, R",Creature,"Human, Werewolf",3,3
MID,rare,0,"G, R",Creature,Werewolf,4,4
MID,rare,{1}{W}{W},W,Creature,"Human, Knight",*,4
MID,mythic,{3}{U}{U},U,Creature,"Human, Wizard",3,4
MID,rare,{2}{B}{B},B,Creature,"Human, Wizard",4,4
MID,rare,{1}{B},B,Creature,"Human, Wizard",1,1
MID,mythic,{2}{B},B,Creature,"Human, Cleric",2,3
MID,mythic,0,B,Creature,Demon,6,6
MID,rare,{W}{U},"U, W",Creature,"Human, Soldier",2,3
MID,rare,0,"U, W",Creature,"Spirit, Soldier",3,2
MID,rare,{1}{B}{R},"B, R",Creature,"Vampire, Noble",3,3
MID,rare,{2}{W}{W}{B},"B, W",Creature,Angel,4,5
MID,rare,{U}{B},"B, U",Creature,"Human, Wizard",2,3
MID,rare,0,"B, U",Creature,Zombie,4,4
MID,rare,{X}{B}{G},"B, G",Creature,Horror,*,*
MID,rare,{1}{R}{W},"R, W",Creature,"Human, Knight",2,3
MID,mythic,{1}{G}{W}{W},"G, W",Creature,Angel,4,4
MID,rare,{1}{G}{U},"G, U",Creature,Ooze,3,3
MID,rare,{1}{U}{R},"R, U",Creature,"Human, Wizard",1,2
MID,rare,{W},W,Enchantment,"Aura, Curse",0,0
MID,mythic,{2}{W}{W}{W},W,Creature,Angel,3,3
MID,mythic,0,W,Creature,Angel,*,*
MID,rare,{1}{W},W,Instant,0,0,0
MID,mythic,{1}{W},W,Creature,"Human, Scout",3,1
MID,rare,{2}{W}{W},W,Enchantment,0,0,0
MID,mythic,{3}{W}{W},W,Creature,Angel,3,3
MID,rare,{1}{W},W,Creature,"Human, Soldier",3,2
MID,rare,{6}{W}{W},W,Sorcery,0,0,0
MID,rare,{4}{U},U,Enchantment,"Aura, Curse",0,0
MID,rare,{2}{U}{U},U,Enchantment,Aura,0,0
MID,rare,{1}{U},U,Creature,"Human, Wizard",2,1
MID,rare,0,U,Creature,"Spirit, Wizard",2,2
MID,rare,{2}{U}{U},U,Instant,0,0,0
MID,rare,{2}{U},U,Creature,"Spirit, Knight",2,2
MID,mythic,{2}{U},U,Creature,"Human, Wizard",2,3
MID,mythic,0,U,Artifact,0,0,0
MID,rare,{3}{U}{U},U,Creature,Horror,5,5
MID,mythic,{1}{U},U,Creature,Spirit,2,1
MID,rare,{1}{U},U,Creature,"Human, Wizard",1,3
MID,rare,{1}{B}{B},B,Instant,0,0,0
MID,rare,{B},B,Creature,Zombie,1,1
MID,rare,{2}{B},B,Enchantment,"Aura, Curse",0,0
MID,rare,0,B,Creature,"Leech, Horror",4,4
MID,mythic,{4}{B}{B},B,Creature,Demon,6,6
MID,rare,{1}{B}{B},B,Artifact,Equipment,0,0
MID,mythic,{X}{B}{B},B,Enchantment,0,0,0
MID,rare,{1}{B},B,Creature,"Vampire, Warrior",3,3
MID,mythic,{1}{B},B,Creature,Zombie,2,3
MID,mythic,{1}{R},R,Creature,Vampire,2,2
MID,rare,{3}{R}{R},R,Sorcery,0,0,0
MID,rare,{1}{R},R,Enchantment,"Aura, Curse",0,0
MID,rare,{R},R,Creature,"Vampire, Warrior",2,1
MID,rare,{2}{R},R,Artifact,0,0,0
MID,rare,{X}{R},R,Sorcery,0,0,0
MID,mythic,{3}{R},R,Creature,Dragon,4,4
MID,rare,{1}{R},R,Creature,"Dragon, Egg",0,4
MID,rare,0,R,Creature,Dragon,4,4
MID,mythic,{2}{R}{R},R,Creature,Phoenix,4,2
MID,rare,{1}{G}{G},G,Creature,"Human, Druid",2,3
MID,rare,{2}{G},G,Creature,"Human, Scout",2,3
MID,mythic,{3}{G}{G},G,Creature,Ooze,*,*+1
MID,mythic,{2}{G},G,Creature,Wolf,4,3
MID,rare,{3}{G}{G}{G},G,Sorcery,0,0,0
MID,rare,{1}{G}{G}{G}{G},G,Enchantment,0,0,0
MID,rare,{G},G,Creature,"Treefolk, Spirit",1,1
MID,rare,{1}{R}{W},"R, W",Sorcery,0,0,0
MID,rare,{W}{B},"B, W",Sorcery,0,0,0
MID,rare,{1}{G}{U},"G, U",Sorcery,0,0,0
MID,rare,{1}{R}{G},"G, R",Sorcery,0,0,0
MID,rare,{U}{R},"R, U",Instant,0,0,0
MID,rare,{B}{G},"B, G",Sorcery,0,0,0
MID,rare,{W}{U},"U, W",Sorcery,0,0,0
MID,rare,{G}{W},"G, W",Instant,0,0,0
MID,rare,{U}{B},"B, U",Instant,0,0,0
MID,rare,{3}{B}{R},"B, R",Sorcery,0,0,0
MID,rare,{3},0,Artifact,0,0,0
MID,rare,{1},0,Artifact,0,0,0
MID,mythic,0,B,Land,0,0,0
MID,mythic,0,B,"Artifact, Creature","Horror, Construct",3,7
MID,common,0,W,Land,Plains,0,0
MID,common,0,U,Land,Island,0,0
MID,common,0,B,Land,Swamp,0,0
MID,common,0,R,Land,Mountain,0,0
MID,common,0,G,Land,Forest,0,0
MID,rare,{B},B,Creature,Zombie,1,1
MID,rare,{1}{U},U,Creature,"Human, Wizard",1,3
MID,uncommon,{1}{W}{W},W,Creature,"Human, Soldier",3,3
MID,common,{U},U,Instant,0,0,0
MID,uncommon,{1}{B},B,Instant,0,0,0
MID,uncommon,{R},R,Instant,0,0,0
MID,uncommon,{G}{W},"G, W",Sorcery,0,0,0
